87,/trajectory_follow/ackermann_cmd,4/6/2017 19:31,4/6/2017 19:44,0.565504
88,/trajectory_follow/ackermann_cmd,4/6/2017 19:45,4/6/2017 19:47,0.175252
89,/dbw_joy/ackermann_cmd,4/6/2017 19:47,4/6/2017 19:47,0.0236016
90,/dbw_joy/ackermann_cmd,4/6/2017 19:44,4/6/2017 19:45,0.020888
91,/trajectory_follow/ackermann_cmd,4/6/2017 19:47,4/6/2017 19:55,0.142862
92,None,4/6/2017 16:07,4/6/2017 16:07,0
93,/dbw_joy/ackermann_cmd,4/6/2017 18:25,4/6/2017 18:27,0.0891577
94,/dbw_joy/ackermann_cmd,4/6/2017 18:03,4/6/2017 18:25,0.00032395
95,None,4/6/2017 17:43,4/6/2017 18:03,0
96,/dbw_joy/ackermann_cmd,4/6/2017 18:27,4/6/2017 18:34,0
97,/dbw_joy/ackermann_cmd,4/6/2017 16:07,4/6/2017 17:43,7.62236E-07
98,/dbw_joy/ackermann_cmd,4/6/2017 18:34,4/6/2017 18:37,0.131463
99,None,4/6/2017 18:37,4/6/2017 18:37,0
100,/dbw_joy/ackermann_cmd,4/6/2017 18:37,4/6/2017 19:16,4.31933E-06
101,/trajectory_follow/ackermann_cmd,4/6/2017 19:16,4/6/2017 19:19,0.205167
102,/trajectory_follow/ackermann_cmd,4/6/2017 22:10,4/6/2017 22:14,0.220667
103,/dbw_joy/ackermann_cmd,4/6/2017 22:14,4/6/2017 22:14,0.0224275
104,/trajectory_follow/ackermann_cmd,4/6/2017 22:14,4/6/2017 22:16,0.153511
105,/dbw_joy/ackermann_cmd,4/6/2017 22:16,4/6/2017 22:17,0.0294342
106,/trajectory_follow/ackermann_cmd,4/6/2017 22:17,4/6/2017 22:17,0.0398797
107,/dbw_joy/ackermann_cmd,4/6/2017 22:17,4/6/2017 22:17,0.0071922
108,/trajectory_follow/ackermann_cmd,4/6/2017 22:17,4/6/2017 22:23,0.356099
109,/dbw_joy/ackermann_cmd,4/6/2017 22:23,4/6/2017 22:25,0.0255227
110,/trajectory_follow/ackermann_cmd,4/6/2017 22:25,4/6/2017 22:26,0.131075
111,/dbw_joy/ackermann_cmd,4/6/2017 22:26,4/6/2017 22:27,0.0139563
112,/trajectory_follow/ackermann_cmd,4/6/2017 19:55,4/6/2017 19:56,0.126202
113,/dbw_joy/ackermann_cmd,4/6/2017 19:56,4/6/2017 19:57,0.0147858
114,/trajectory_follow/ackermann_cmd,4/6/2017 19:57,4/6/2017 20:00,0.0881693
115,None,4/6/2017 20:00,4/6/2017 20:51,0
116,/trajectory_follow/ackermann_cmd,4/6/2017 20:51,4/6/2017 20:59,0
117,/trajectory_follow/ackermann_cmd,4/6/2017 20:59,4/6/2017 21:12,0.358572
118,/dbw_joy/ackermann_cmd,4/6/2017 21:12,4/6/2017 21:13,0.00930461
119,/trajectory_follow/ackermann_cmd,4/6/2017 21:13,4/6/2017 21:29,0.706154
120,/dbw_joy/ackermann_cmd,4/6/2017 21:29,4/6/2017 21:32,0.241117
121,None,4/6/2017 21:32,4/6/2017 21:32,0
122,/trajectory_follow/ackermann_cmd,4/6/2017 22:55,4/7/2017 0:02,0.645032
123,/trajectory_follow/ackermann_cmd,4/7/2017 0:02,4/7/2017 0:03,0.0741823
124,/dbw_joy/ackermann_cmd,4/6/2017 22:03,4/6/2017 22:04,0.0108553
125,/trajectory_follow/ackermann_cmd,4/6/2017 22:04,4/6/2017 22:08,0.387837
126,/dbw_joy/ackermann_cmd,4/6/2017 22:08,4/6/2017 22:09,0.00383227
127,/dbw_joy/ackermann_cmd,4/6/2017 22:09,4/6/2017 22:10,0.019295
128,/dbw_joy/ackermann_cmd,4/6/2017 21:53,4/6/2017 21:53,0.00954395
129,/trajectory_follow/ackermann_cmd,4/6/2017 21:53,4/6/2017 21:56,0.0882448
130,/dbw_joy/ackermann_cmd,4/6/2017 21:56,4/6/2017 21:57,0.0173243
131,/trajectory_follow/ackermann_cmd,4/6/2017 21:57,4/6/2017 22:00,0.208008
132,/dbw_joy/ackermann_cmd,4/6/2017 22:00,4/6/2017 22:00,0.0240313
133,/trajectory_follow/ackermann_cmd,4/6/2017 22:00,4/6/2017 22:03,0.236296
134,/trajectory_follow/ackermann_cmd,4/6/2017 22:51,4/6/2017 22:52,0.0513914
135,/dbw_joy/ackermann_cmd,4/6/2017 22:52,4/6/2017 22:53,0.0143468
136,/trajectory_follow/ackermann_cmd,4/6/2017 22:53,4/6/2017 22:55,0.141202
137,/dbw_joy/ackermann_cmd,4/6/2017 22:55,4/6/2017 22:55,0.0216963
138,/trajectory_follow/ackermann_cmd,4/6/2017 22:27,4/6/2017 22:29,0.082169
139,/dbw_joy/ackermann_cmd,4/6/2017 22:29,4/6/2017 22:29,0.0297859
140,/dbw_joy/ackermann_cmd,4/6/2017 22:29,4/6/2017 22:30,0.0299137
141,/trajectory_follow/ackermann_cmd,4/6/2017 22:30,4/6/2017 22:39,0.478043
142,/dbw_joy/ackermann_cmd,4/6/2017 22:39,4/6/2017 22:39,0.0168622
143,/trajectory_follow/ackermann_cmd,4/6/2017 22:39,4/6/2017 22:43,0.228939
144,/dbw_joy/ackermann_cmd,4/6/2017 21:32,4/6/2017 21:37,0
145,/trajectory_follow/ackermann_cmd,4/6/2017 21:37,4/6/2017 21:38,0.021167
146,/dbw_joy/ackermann_cmd,4/6/2017 21:38,4/6/2017 21:39,0.0143648
147,/trajectory_follow/ackermann_cmd,4/6/2017 21:39,4/6/2017 21:53,0.226047
148,/trajectory_follow/ackermann_cmd,4/7/2017 19:05,4/7/2017 19:07,0.0510129
149,/dbw_joy/ackermann_cmd,4/7/2017 19:05,4/7/2017 19:05,0.00642133
150,/dbw_joy/ackermann_cmd,4/7/2017 19:07,4/7/2017 19:07,0.00559964
151,/trajectory_follow/ackermann_cmd,4/7/2017 19:07,4/7/2017 19:07,0.00931528
152,/dbw_joy/ackermann_cmd,4/7/2017 19:07,4/7/2017 19:08,0.0129705
153,/trajectory_follow/ackermann_cmd,4/7/2017 19:08,4/7/2017 19:10,0.0288323
154,/dbw_joy/ackermann_cmd,4/7/2017 19:10,4/7/2017 19:10,0.00838866
155,/trajectory_follow/ackermann_cmd,4/7/2017 19:10,4/7/2017 19:30,0.368027
156,/dbw_joy/ackermann_cmd,4/7/2017 19:30,4/7/2017 19:31,0.0256284
157,/trajectory_follow/ackermann_cmd,4/7/2017 19:31,4/7/2017 19:31,0.00465014
158,/dbw_joy/ackermann_cmd,4/7/2017 17:35,4/7/2017 17:35,0.0133048
159,/trajectory_follow/ackermann_cmd,4/7/2017 17:35,4/7/2017 17:35,0.0183828
160,/dbw_joy/ackermann_cmd,4/7/2017 17:35,4/7/2017 17:35,0.0100203
161,/trajectory_follow/ackermann_cmd,4/7/2017 17:35,4/7/2017 18:52,0.152027
162,/dbw_joy/ackermann_cmd,4/7/2017 18:52,4/7/2017 18:52,0.0549612
163,/trajectory_follow/ackermann_cmd,4/7/2017 18:52,4/7/2017 18:53,0.0466818
164,/dbw_joy/ackermann_cmd,4/7/2017 18:53,4/7/2017 19:02,0.0611196
165,/trajectory_follow/ackermann_cmd,4/7/2017 19:02,4/7/2017 19:03,0.0287663
166,/dbw_joy/ackermann_cmd,4/7/2017 19:03,4/7/2017 19:04,0.0417108
167,/trajectory_follow/ackermann_cmd,4/7/2017 19:04,4/7/2017 19:05,0.0817902
168,None,4/7/2017 16:54,4/7/2017 16:54,0
169,/trajectory_follow/ackermann_cmd,4/7/2017 16:57,4/7/2017 16:57,0.019405
170,/dbw_joy/ackermann_cmd,4/7/2017 16:54,4/7/2017 16:57,4.82749E-06
171,/dbw_joy/ackermann_cmd,4/7/2017 16:57,4/7/2017 16:57,0.00309722
172,/dbw_joy/ackermann_cmd,4/7/2017 16:58,4/7/2017 16:58,0.0217786
173,/trajectory_follow/ackermann_cmd,4/7/2017 17:32,4/7/2017 17:34,0.059836
174,/trajectory_follow/ackermann_cmd,4/7/2017 16:58,4/7/2017 17:32,0.105337
175,/trajectory_follow/ackermann_cmd,4/7/2017 16:57,4/7/2017 16:58,0.0401292
176,/dbw_joy/ackermann_cmd,4/7/2017 17:34,4/7/2017 17:35,0.0202318
177,/trajectory_follow/ackermann_cmd,4/7/2017 17:35,4/7/2017 17:35,0.0112229
178,/dbw_joy/ackermann_cmd,4/7/2017 19:31,4/7/2017 19:31,0.00152498
179,/trajectory_follow/ackermann_cmd,4/7/2017 19:31,4/7/2017 19:32,0.00597313
180,/trajectory_follow/ackermann_cmd,4/7/2017 19:32,4/7/2017 19:37,0.365897
181,/dbw_joy/ackermann_cmd,4/7/2017 19:37,4/7/2017 19:37,0.016666
182,/trajectory_follow/ackermann_cmd,4/7/2017 19:37,4/7/2017 19:38,0.0123698
183,/dbw_joy/ackermann_cmd,4/7/2017 19:40,4/7/2017 19:41,0.0149225
184,/dbw_joy/ackermann_cmd,4/7/2017 19:47,4/7/2017 19:49,0.0390328
185,/dbw_joy/ackermann_cmd,4/7/2017 19:38,4/7/2017 19:38,0.0122573
186,/trajectory_follow/ackermann_cmd,4/7/2017 19:38,4/7/2017 19:40,0.17628
187,/trajectory_follow/ackermann_cmd,4/7/2017 19:41,4/7/2017 19:47,0.248531
188,None,4/5/2017 16:11,4/5/2017 16:12,0
193,/dbw_joy/ackermann_cmd,4/5/2017 16:12,4/5/2017 16:26,0
195,/trajectory_follow/ackermann_cmd,4/4/2017 23:18,4/4/2017 23:24,0
208,/trajectory_follow/ackermann_cmd,4/4/2017 23:25,4/4/2017 23:25,0.0467992
209,None,4/5/2017 0:02,4/5/2017 16:11,0
210,/trajectory_follow/ackermann_cmd,4/4/2017 23:26,4/5/2017 0:02,0.04202
211,/dbw_joy/ackermann_cmd,4/5/2017 16:11,4/5/2017 16:11,0
212,/dbw_joy/ackermann_cmd,4/4/2017 23:25,4/4/2017 23:26,0.00517304
213,/trajectory_follow/ackermann_cmd,4/7/2017 19:49,4/7/2017 19:54,0.132081
214,/trajectory_follow/ackermann_cmd,4/7/2017 19:54,4/7/2017 19:57,0.0422802
215,/dbw_joy/ackermann_cmd,4/7/2017 19:57,4/7/2017 20:01,0.0461135
216,/trajectory_follow/ackermann_cmd,4/7/2017 20:01,4/7/2017 20:14,0.523132
217,/dbw_joy/ackermann_cmd,4/7/2017 19:54,4/7/2017 19:54,0.0273973
218,/dbw_joy/ackermann_cmd,4/7/2017 20:14,4/7/2017 20:14,0.0303545
219,/trajectory_follow/ackermann_cmd,4/7/2017 20:14,4/7/2017 20:15,0.0722025
220,/dbw_joy/ackermann_cmd,4/7/2017 20:15,4/7/2017 20:15,0.0120624
221,/trajectory_follow/ackermann_cmd,4/7/2017 20:15,4/7/2017 20:22,0.0880197
222,None,4/7/2017 20:22,4/7/2017 21:24,0
223,None,4/7/2017 21:27,4/7/2017 23:19,0
224,/trajectory_follow/ackermann_cmd,4/7/2017 21:25,4/7/2017 21:27,0
225,/dbw_joy/ackermann_cmd,4/7/2017 23:19,4/7/2017 23:52,0
226,None,4/7/2017 21:25,4/7/2017 21:25,0
227,/trajectory_follow/ackermann_cmd,4/7/2017 23:52,4/7/2017 23:53,0.0822683
228,/dbw_joy/ackermann_cmd,4/7/2017 23:53,4/7/2017 23:53,0.0023238
229,/trajectory_follow/ackermann_cmd,4/7/2017 23:53,4/7/2017 23:53,0.0154711
230,/dbw_joy/ackermann_cmd,4/7/2017 23:53,4/7/2017 23:53,0.00196581
231,/dbw_joy/ackermann_cmd,4/7/2017 23:53,4/7/2017 23:57,0.0558853
232,/dbw_joy/ackermann_cmd,4/7/2017 23:57,4/7/2017 23:59,0.0745639
233,/trajectory_follow/ackermann_cmd,4/10/2017 18:07,4/10/2017 18:08,0.058873
234,/dbw_joy/ackermann_cmd,4/10/2017 18:08,4/10/2017 18:08,0.0084349
235,/trajectory_follow/ackermann_cmd,4/10/2017 18:08,4/10/2017 18:10,0.0600492
236,/dbw_joy/ackermann_cmd,4/10/2017 18:10,4/10/2017 18:15,0.167324
237,/trajectory_follow/ackermann_cmd,4/10/2017 18:15,4/10/2017 18:22,0.262368
238,/trajectory_follow/ackermann_cmd,4/10/2017 18:22,4/10/2017 18:24,0.0904316
239,/dbw_joy/ackermann_cmd,4/10/2017 18:24,4/10/2017 18:24,0.000107475
240,/trajectory_follow/ackermann_cmd,4/10/2017 18:24,4/10/2017 18:24,0.000292953
241,/trajectory_follow/ackermann_cmd,4/10/2017 18:24,4/10/2017 18:24,0
242,/dbw_joy/ackermann_cmd,4/10/2017 18:24,4/10/2017 18:24,0.000469537
243,/trajectory_follow/ackermann_cmd,4/10/2017 18:24,4/10/2017 18:25,0.00932824
244,/dbw_joy/ackermann_cmd,4/10/2017 18:25,4/10/2017 18:26,0.0134321
245,/dbw_joy/ackermann_cmd,4/10/2017 18:28,4/10/2017 18:29,0.00620079
246,/trajectory_follow/ackermann_cmd,4/10/2017 18:29,4/10/2017 18:38,0.0191913
247,/trajectory_follow/ackermann_cmd,4/10/2017 18:26,4/10/2017 18:28,0.143342
248,/dbw_joy/ackermann_cmd,4/10/2017 18:38,4/10/2017 18:39,0.000425327
249,/trajectory_follow/ackermann_cmd,4/10/2017 18:39,4/10/2017 18:40,0.027098
250,/dbw_joy/ackermann_cmd,4/10/2017 18:40,4/10/2017 18:40,0.000927895
251,/trajectory_follow/ackermann_cmd,4/10/2017 18:40,4/10/2017 18:40,0.00770341
252,/dbw_joy/ackermann_cmd,4/10/2017 18:40,4/10/2017 18:41,0.0231791
253,/dbw_joy/ackermann_cmd,4/10/2017 19:31,4/10/2017 19:43,0.0125035
254,/trajectory_follow/ackermann_cmd,4/10/2017 19:43,4/10/2017 19:43,0.00495402
255,/dbw_joy/ackermann_cmd,4/10/2017 19:43,4/10/2017 19:45,0.00115326
256,/dbw_joy/ackermann_cmd,4/10/2017 19:45,4/10/2017 19:45,0.0314402
257,None,4/10/2017 19:45,4/10/2017 19:49,0
258,/dbw_joy/ackermann_cmd,4/10/2017 19:49,4/10/2017 19:49,1.85477E-05
259,/trajectory_follow/ackermann_cmd,4/10/2017 19:49,4/10/2017 20:02,0.186036
260,/dbw_joy/ackermann_cmd,4/10/2017 20:02,4/10/2017 20:06,0.171086
261,None,4/10/2017 20:06,4/10/2017 21:09,0
262,/trajectory_follow/ackermann_cmd,4/10/2017 21:09,4/10/2017 21:17,0.0149662
263,None,4/7/2017 23:59,4/10/2017 17:54,0
264,/trajectory_follow/ackermann_cmd,4/10/2017 17:54,4/10/2017 17:56,0.00407364
265,/dbw_joy/ackermann_cmd,4/10/2017 17:56,4/10/2017 17:56,0.0134115
266,/trajectory_follow/ackermann_cmd,4/10/2017 17:56,4/10/2017 17:57,0.00122466
267,/dbw_joy/ackermann_cmd,4/10/2017 17:57,4/10/2017 17:57,0.00098303
268,/trajectory_follow/ackermann_cmd,4/10/2017 17:57,4/10/2017 17:58,0.0993699
269,/dbw_joy/ackermann_cmd,4/10/2017 17:58,4/10/2017 17:58,0.00525434
270,/trajectory_follow/ackermann_cmd,4/10/2017 17:58,4/10/2017 18:03,0.14896
271,/dbw_joy/ackermann_cmd,4/10/2017 18:03,4/10/2017 18:04,0.0211381
272,/trajectory_follow/ackermann_cmd,4/10/2017 18:04,4/10/2017 18:07,0.129418
273,/trajectory_follow/ackermann_cmd,4/10/2017 18:41,4/10/2017 18:41,0.0084631
274,/dbw_joy/ackermann_cmd,4/10/2017 18:41,4/10/2017 18:42,0.0129987
275,/trajectory_follow/ackermann_cmd,4/10/2017 18:42,4/10/2017 18:44,0.127072
276,/dbw_joy/ackermann_cmd,4/10/2017 18:44,4/10/2017 18:44,0.0163934
277,/trajectory_follow/ackermann_cmd,4/10/2017 18:44,4/10/2017 18:44,0.00485747
278,/dbw_joy/ackermann_cmd,4/10/2017 18:44,4/10/2017 18:48,0.00634866
279,/trajectory_follow/ackermann_cmd,4/10/2017 18:48,4/10/2017 18:49,0.0452153
280,/dbw_joy/ackermann_cmd,4/10/2017 18:49,4/10/2017 18:50,0.0194436
281,/trajectory_follow/ackermann_cmd,4/10/2017 18:50,4/10/2017 18:56,0.0515106
282,/trajectory_follow/ackermann_cmd,4/10/2017 18:56,4/10/2017 18:59,0.0064414
283,/dbw_joy/ackermann_cmd,4/10/2017 21:17,4/10/2017 21:18,0.00743612
284,/trajectory_follow/ackermann_cmd,4/10/2017 21:18,4/10/2017 21:19,0.0836983
285,/dbw_joy/ackermann_cmd,4/10/2017 21:19,4/10/2017 21:19,0.0181958
286,/trajectory_follow/ackermann_cmd,4/10/2017 21:19,4/10/2017 21:20,0.0337487
287,/dbw_joy/ackermann_cmd,4/10/2017 21:20,4/10/2017 21:20,0.0225185
288,/trajectory_follow/ackermann_cmd,4/10/2017 21:20,4/10/2017 21:39,0.344074
289,/dbw_joy/ackermann_cmd,4/10/2017 21:39,4/10/2017 21:39,0.00702324
290,/trajectory_follow/ackermann_cmd,4/10/2017 21:39,4/10/2017 21:40,0.0976175
291,/dbw_joy/ackermann_cmd,4/10/2017 21:40,4/10/2017 21:42,0.0298753
292,/trajectory_follow/ackermann_cmd,4/10/2017 21:42,4/10/2017 21:42,0.0173475
293,/trajectory_follow/ackermann_cmd,4/10/2017 18:59,4/10/2017 19:00,0.000737082
294,/trajectory_follow/ackermann_cmd,4/10/2017 19:00,4/10/2017 19:02,0.00735481
295,/trajectory_follow/ackermann_cmd,4/10/2017 19:02,4/10/2017 19:02,0.00274557
296,/trajectory_follow/ackermann_cmd,4/10/2017 19:02,4/10/2017 19:02,0
297,/trajectory_follow/ackermann_cmd,4/10/2017 19:02,4/10/2017 19:02,0
298,/trajectory_follow/ackermann_cmd,4/10/2017 19:02,4/10/2017 19:12,0.0129179
299,/trajectory_follow/ackermann_cmd,4/10/2017 19:12,4/10/2017 19:14,0.135765
300,/dbw_joy/ackermann_cmd,4/10/2017 19:14,4/10/2017 19:20,8.63867E-06
301,/trajectory_follow/ackermann_cmd,4/10/2017 19:20,4/10/2017 19:24,0.046756
302,/dbw_joy/ackermann_cmd,4/10/2017 19:24,4/10/2017 19:31,0.0431768
303,/dbw_joy/ackermann_cmd,4/10/2017 21:42,4/10/2017 21:42,0.000348088
304,/trajectory_follow/ackermann_cmd,4/10/2017 21:42,4/10/2017 21:50,0.384129
305,/dbw_joy/ackermann_cmd,4/10/2017 21:50,4/10/2017 21:59,0.00287566
306,/trajectory_follow/ackermann_cmd,4/10/2017 21:59,4/10/2017 22:04,0.182483
307,/dbw_joy/ackermann_cmd,4/10/2017 22:04,4/10/2017 22:06,0.0272405
308,/trajectory_follow/ackermann_cmd,4/10/2017 22:06,4/10/2017 22:07,0.118857
309,/dbw_joy/ackermann_cmd,4/10/2017 22:07,4/10/2017 22:08,0.00865773
310,/trajectory_follow/ackermann_cmd,4/10/2017 22:08,4/10/2017 22:08,0.00135398
311,/dbw_joy/ackermann_cmd,4/10/2017 22:08,4/10/2017 22:08,0.00575666
312,/trajectory_follow/ackermann_cmd,4/10/2017 22:08,4/10/2017 22:08,0.0355596
313,/dbw_joy/ackermann_cmd,4/10/2017 22:08,4/10/2017 22:09,0.00828855
314,/trajectory_follow/ackermann_cmd,4/10/2017 22:09,4/10/2017 22:12,0.03819
315,/dbw_joy/ackermann_cmd,4/10/2017 22:12,4/10/2017 22:17,0.0111695
316,/dbw_joy/ackermann_cmd,4/10/2017 22:17,4/10/2017 22:17,0.00714621
317,/trajectory_follow/ackermann_cmd,4/10/2017 22:17,4/10/2017 22:17,0.000935263
318,/trajectory_follow/ackermann_cmd,4/10/2017 22:17,4/10/2017 22:17,6.37737E-05
319,/trajectory_follow/ackermann_cmd,4/10/2017 22:17,4/10/2017 22:17,2.51538E-05
320,/trajectory_follow/ackermann_cmd,4/10/2017 22:17,4/10/2017 22:19,0.120795
321,/dbw_joy/ackermann_cmd,4/10/2017 22:19,4/10/2017 22:19,0.014082
322,/trajectory_follow/ackermann_cmd,4/10/2017 22:19,4/10/2017 22:21,0.0841688
323,/trajectory_follow/ackermann_cmd,4/10/2017 22:21,4/10/2017 22:22,0.0299383
324,/dbw_joy/ackermann_cmd,4/10/2017 22:22,4/10/2017 22:22,0.0188071
325,/trajectory_follow/ackermann_cmd,4/10/2017 22:22,4/10/2017 22:23,0.0836553
326,/dbw_joy/ackermann_cmd,4/10/2017 22:23,4/10/2017 22:23,0.00224961
327,/trajectory_follow/ackermann_cmd,4/10/2017 22:23,4/10/2017 22:24,0.00837214
328,/dbw_joy/ackermann_cmd,4/10/2017 22:24,4/10/2017 22:24,0.0187147
329,/trajectory_follow/ackermann_cmd,4/10/2017 22:24,4/10/2017 22:28,0.0323107
